Building,Room,Date,Time,Available,Booking Type
Stem,240,2/14/2020,4:00 PM,FALSE,class
Stem,240,2/14/2020,5:00 PM,TRUE,
Stem,240,2/14/2020,6:00 PM,FALSE,class
Stem,240,2/14/2020,7:00 PM,TRUE,
Stem,240,2/14/2020,8:00 PM,TRUE,
Stem,240,2/14/2020,9:00 PM,TRUE,
Stem,240,2/14/2020,10:00 PM,TRUE,
Stem,240,2/14/2020,11:00 PM,TRUE,
Stem,240,2/15/2020,12:00 AM,TRUE,
Stem,240,2/15/2020,1:00 AM,TRUE,
Stem,240,2/15/2020,2:00 AM,TRUE,
Stem,240,2/15/2020,3:00 AM,TRUE,
Stem,240,2/15/2020,4:00 AM,TRUE,
Stem,240,2/15/2020,5:00 AM,TRUE,
Stem,240,2/15/2020,6:00 AM,TRUE,
Stem,240,2/15/2020,7:00 AM,TRUE,
Stem,240,2/15/2020,8:00 AM,FALSE,class
Stem,240,2/15/2020,9:00 AM,TRUE,
Stem,240,2/15/2020,10:00 AM,FALSE,event
Stem,240,2/15/2020,11:00 AM,TRUE,
Stem,240,2/15/2020,12:00 PM,FALSE,class
Stem,240,2/15/2020,1:00 PM,TRUE,
Stem,240,2/15/2020,2:00 PM,TRUE,
Stem,240,2/15/2020,3:00 PM,FALSE,event
Stem,240,2/15/2020,4:00 PM,TRUE,
Stem,240,2/15/2020,5:00 PM,FALSE,event
Stem,240,2/15/2020,6:00 PM,TRUE,
Stem,240,2/15/2020,7:00 PM,TRUE,
Stem,240,2/15/2020,8:00 PM,TRUE,
Stem,240,2/15/2020,9:00 PM,TRUE,
Stem,240,2/15/2020,10:00 PM,TRUE,
Stem,240,2/15/2020,11:00 PM,TRUE,
Stem,240,2/16/2020,12:00 AM,TRUE,
Stem,240,2/16/2020,1:00 AM,TRUE,
Stem,240,2/16/2020,2:00 AM,TRUE,
Stem,240,2/16/2020,3:00 AM,TRUE,
Stem,240,2/16/2020,4:00 AM,TRUE,
Stem,240,2/16/2020,5:00 AM,TRUE,
Stem,240,2/16/2020,6:00 AM,TRUE,
Stem,240,2/16/2020,7:00 AM,TRUE,
Stem,240,2/16/2020,8:00 AM,FALSE,class
Stem,240,2/16/2020,9:00 AM,TRUE,
Stem,240,2/16/2020,10:00 AM,TRUE,
Stem,240,2/16/2020,11:00 AM,TRUE,
Stem,240,2/16/2020,12:00 PM,TRUE,
Stem,240,2/16/2020,1:00 PM,TRUE,
Stem,240,2/16/2020,2:00 PM,TRUE,
Stem,240,2/16/2020,3:00 PM,TRUE,
Stem,240,2/16/2020,4:00 PM,TRUE,
Stem,240,2/16/2020,5:00 PM,FALSE,event
Stem,240,2/16/2020,6:00 PM,TRUE,
Stem,240,2/16/2020,7:00 PM,TRUE,
Stem,240,2/16/2020,8:00 PM,TRUE,
Stem,240,2/16/2020,9:00 PM,TRUE,
Stem,240,2/16/2020,10:00 PM,TRUE,
Stem,240,2/16/2020,11:00 PM,TRUE,
Stem,240,2/17/2020,12:00 AM,TRUE,
Stem,240,2/17/2020,1:00 AM,TRUE,
Stem,240,2/17/2020,2:00 AM,TRUE,
Stem,240,2/17/2020,3:00 AM,TRUE,
Stem,240,2/17/2020,4:00 AM,TRUE,
Stem,240,2/17/2020,5:00 AM,TRUE,
Stem,240,2/17/2020,6:00 AM,TRUE,
Stem,240,2/17/2020,7:00 AM,TRUE,
Stem,240,2/17/2020,8:00 AM,TRUE,
Stem,240,2/17/2020,9:00 AM,FALSE,class
Stem,240,2/17/2020,10:00 AM,TRUE,
Stem,240,2/17/2020,11:00 AM,TRUE,
Stem,240,2/17/2020,12:00 PM,TRUE,
Stem,240,2/17/2020,1:00 PM,TRUE,
Stem,240,2/17/2020,2:00 PM,TRUE,
Stem,240,2/17/2020,3:00 PM,TRUE,
Stem,240,2/17/2020,4:00 PM,TRUE,
Stem,240,2/17/2020,5:00 PM,TRUE,
Stem,240,2/17/2020,6:00 PM,TRUE,
Stem,240,2/17/2020,7:00 PM,TRUE,
Stem,240,2/17/2020,8:00 PM,TRUE,
Stem,240,2/17/2020,9:00 PM,TRUE,
Stem,240,2/17/2020,10:00 PM,TRUE,
Stem,240,2/17/2020,11:00 PM,TRUE,
Stem,240,2/18/2020,12:00 AM,TRUE,
Stem,240,2/18/2020,1:00 AM,TRUE,
Stem,240,2/18/2020,2:00 AM,TRUE,
Stem,240,2/18/2020,3:00 AM,TRUE,
Stem,240,2/18/2020,4:00 AM,TRUE,
Stem,240,2/18/2020,5:00 AM,TRUE,
Stem,240,2/18/2020,6:00 AM,TRUE,
Stem,240,2/18/2020,7:00 AM,TRUE,
Stem,240,2/18/2020,8:00 AM,FALSE,class
Stem,240,2/18/2020,9:00 AM,FALSE,class
Stem,240,2/18/2020,10:00 AM,TRUE,
Stem,240,2/18/2020,11:00 AM,TRUE,
Stem,240,2/18/2020,12:00 PM,TRUE,
Stem,240,2/18/2020,1:00 PM,FALSE,class
Stem,240,2/18/2020,2:00 PM,TRUE,
Stem,240,2/18/2020,3:00 PM,FALSE,class
Stem,240,2/18/2020,4:00 PM,FALSE,event
Stem,240,2/18/2020,5:00 PM,TRUE,
Stem,240,2/18/2020,6:00 PM,FALSE,class
Stem,240,2/18/2020,7:00 PM,TRUE,
Stem,240,2/18/2020,8:00 PM,TRUE,
Stem,240,2/18/2020,9:00 PM,TRUE,
Stem,240,2/18/2020,10:00 PM,TRUE,
Stem,240,2/18/2020,11:00 PM,TRUE,
Stem,240,2/19/2020,12:00 AM,TRUE,
Stem,240,2/19/2020,1:00 AM,TRUE,
Stem,240,2/19/2020,2:00 AM,TRUE,
Stem,240,2/19/2020,3:00 AM,TRUE,
Stem,240,2/19/2020,4:00 AM,TRUE,
Stem,240,2/19/2020,5:00 AM,TRUE,
Stem,240,2/19/2020,6:00 AM,TRUE,
Stem,240,2/19/2020,7:00 AM,TRUE,
Stem,240,2/19/2020,8:00 AM,TRUE,
Stem,240,2/19/2020,9:00 AM,FALSE,event
Stem,240,2/19/2020,10:00 AM,TRUE,
Stem,240,2/19/2020,11:00 AM,TRUE,
Stem,240,2/19/2020,12:00 PM,TRUE,
Stem,240,2/19/2020,1:00 PM,FALSE,event
Stem,240,2/19/2020,2:00 PM,TRUE,
Stem,240,2/19/2020,3:00 PM,FALSE,class
Stem,240,2/19/2020,4:00 PM,TRUE,
Stem,240,2/19/2020,5:00 PM,FALSE,event
Stem,240,2/19/2020,6:00 PM,FALSE,class
Stem,240,2/19/2020,7:00 PM,TRUE,
Stem,240,2/19/2020,8:00 PM,TRUE,
Stem,240,2/19/2020,9:00 PM,TRUE,
Stem,240,2/19/2020,10:00 PM,TRUE,
Stem,240,2/19/2020,11:00 PM,TRUE,
Stem,240,2/20/2020,12:00 AM,TRUE,
Stem,240,2/20/2020,1:00 AM,TRUE,
Stem,240,2/20/2020,2:00 AM,TRUE,
Stem,240,2/20/2020,3:00 AM,TRUE,
Stem,240,2/20/2020,4:00 AM,TRUE,
Stem,240,2/20/2020,5:00 AM,TRUE,
Stem,240,2/20/2020,6:00 AM,TRUE,
Stem,240,2/20/2020,7:00 AM,TRUE,
Stem,240,2/20/2020,8:00 AM,TRUE,
Stem,240,2/20/2020,9:00 AM,TRUE,
Stem,240,2/20/2020,10:00 AM,FALSE,event
Stem,240,2/20/2020,11:00 AM,TRUE,
Stem,240,2/20/2020,12:00 PM,TRUE,
Stem,240,2/20/2020,1:00 PM,FALSE,class
Stem,240,2/20/2020,2:00 PM,TRUE,
Stem,240,2/20/2020,3:00 PM,TRUE,
Stem,240,2/20/2020,4:00 PM,TRUE,
Stem,240,2/20/2020,5:00 PM,TRUE,
Stem,240,2/20/2020,6:00 PM,TRUE,
Stem,240,2/20/2020,7:00 PM,TRUE,
Stem,240,2/20/2020,8:00 PM,TRUE,
Stem,240,2/20/2020,9:00 PM,TRUE,
Stem,240,2/20/2020,10:00 PM,TRUE,
Stem,240,2/20/2020,11:00 PM,TRUE,
Stem,241,2/10/2020,12:00 AM,TRUE,
Stem,241,2/10/2020,1:00 AM,TRUE,
Stem,241,2/10/2020,2:00 AM,TRUE,
Stem,241,2/10/2020,3:00 AM,TRUE,
Stem,241,2/10/2020,4:00 AM,TRUE,
Stem,241,2/10/2020,5:00 AM,TRUE,
Stem,241,2/10/2020,6:00 AM,TRUE,
Stem,241,2/10/2020,7:00 AM,TRUE,
Stem,241,2/10/2020,8:00 AM,FALSE,event
Stem,241,2/10/2020,9:00 AM,TRUE,
Stem,241,2/10/2020,10:00 AM,TRUE,
Stem,241,2/10/2020,11:00 AM,TRUE,
Stem,241,2/10/2020,12:00 PM,TRUE,
Stem,241,2/10/2020,1:00 PM,TRUE,
Stem,241,2/10/2020,2:00 PM,FALSE,event
Stem,241,2/10/2020,3:00 PM,FALSE,class
Stem,241,2/10/2020,4:00 PM,FALSE,event
Stem,241,2/10/2020,5:00 PM,TRUE,
Stem,241,2/10/2020,6:00 PM,TRUE,
Stem,241,2/10/2020,7:00 PM,TRUE,
Stem,241,2/10/2020,8:00 PM,TRUE,
Stem,241,2/10/2020,9:00 PM,TRUE,
Stem,241,2/10/2020,10:00 PM,TRUE,
Stem,241,2/10/2020,11:00 PM,TRUE,
Stem,241,2/11/2020,12:00 AM,TRUE,
Stem,241,2/11/2020,1:00 AM,TRUE,
Stem,241,2/11/2020,2:00 AM,TRUE,
Stem,241,2/11/2020,3:00 AM,TRUE,
Stem,241,2/11/2020,4:00 AM,TRUE,
Stem,241,2/11/2020,5:00 AM,TRUE,
Stem,241,2/11/2020,6:00 AM,TRUE,
Stem,241,2/11/2020,7:00 AM,TRUE,
Stem,241,2/11/2020,8:00 AM,FALSE,event
Stem,241,2/11/2020,9:00 AM,TRUE,
Stem,241,2/11/2020,10:00 AM,TRUE,
Stem,241,2/11/2020,11:00 AM,TRUE,
Stem,241,2/11/2020,12:00 PM,FALSE,class
Stem,241,2/11/2020,1:00 PM,TRUE,
Stem,241,2/11/2020,2:00 PM,FALSE,class
Stem,241,2/11/2020,3:00 PM,TRUE,
Stem,241,2/11/2020,4:00 PM,TRUE,
Stem,241,2/11/2020,5:00 PM,TRUE,
Stem,241,2/11/2020,6:00 PM,TRUE,
Stem,241,2/11/2020,7:00 PM,TRUE,
Stem,241,2/11/2020,8:00 PM,TRUE,
Stem,241,2/11/2020,9:00 PM,TRUE,
Stem,241,2/11/2020,10:00 PM,TRUE,
Stem,241,2/11/2020,11:00 PM,TRUE,
Stem,241,2/12/2020,12:00 AM,TRUE,
Stem,241,2/12/2020,1:00 AM,TRUE,
Stem,241,2/12/2020,2:00 AM,TRUE,
Stem,241,2/12/2020,3:00 AM,TRUE,
Stem,241,2/12/2020,4:00 AM,TRUE,
Stem,241,2/12/2020,5:00 AM,TRUE,
Stem,241,2/12/2020,6:00 AM,TRUE,
Stem,241,2/12/2020,7:00 AM,TRUE,
Stem,241,2/12/2020,8:00 AM,TRUE,
Stem,241,2/12/2020,9:00 AM,TRUE,
Stem,241,2/12/2020,10:00 AM,TRUE,
Stem,241,2/12/2020,11:00 AM,FALSE,class
Stem,241,2/12/2020,12:00 PM,TRUE,
Stem,241,2/12/2020,1:00 PM,TRUE,
Stem,241,2/12/2020,2:00 PM,TRUE,
Stem,241,2/12/2020,3:00 PM,TRUE,
Stem,241,2/12/2020,4:00 PM,FALSE,event
Stem,241,2/12/2020,5:00 PM,FALSE,class
Stem,241,2/12/2020,6:00 PM,FALSE,class
Stem,241,2/12/2020,7:00 PM,TRUE,
Stem,241,2/12/2020,8:00 PM,TRUE,
Stem,241,2/12/2020,9:00 PM,TRUE,
Stem,241,2/12/2020,10:00 PM,TRUE,
Stem,241,2/12/2020,11:00 PM,TRUE,
Stem,241,2/13/2020,12:00 AM,TRUE,
Stem,241,2/13/2020,1:00 AM,TRUE,
Stem,241,2/13/2020,2:00 AM,TRUE,
Stem,241,2/13/2020,3:00 AM,TRUE,
Stem,241,2/13/2020,4:00 AM,TRUE,
Stem,241,2/13/2020,5:00 AM,TRUE,
Stem,241,2/13/2020,6:00 AM,TRUE,
Stem,241,2/13/2020,7:00 AM,TRUE,
Stem,241,2/13/2020,8:00 AM,TRUE,
Stem,241,2/13/2020,9:00 AM,TRUE,
Stem,241,2/13/2020,10:00 AM,FALSE,event
Stem,241,2/13/2020,11:00 AM,TRUE,
Stem,241,2/13/2020,12:00 PM,FALSE,event
Stem,241,2/13/2020,1:00 PM,TRUE,
Stem,241,2/13/2020,2:00 PM,TRUE,
Stem,241,2/13/2020,3:00 PM,TRUE,
Stem,241,2/13/2020,4:00 PM,TRUE,
Stem,241,2/13/2020,5:00 PM,TRUE,
Stem,241,2/13/2020,6:00 PM,TRUE,
Stem,241,2/13/2020,7:00 PM,TRUE,
Stem,241,2/13/2020,8:00 PM,TRUE,
Stem,241,2/13/2020,9:00 PM,TRUE,
Stem,241,2/13/2020,10:00 PM,TRUE,
Stem,241,2/13/2020,11:00 PM,TRUE,
Stem,241,2/14/2020,12:00 AM,TRUE,
Stem,241,2/14/2020,1:00 AM,TRUE,
Stem,241,2/14/2020,2:00 AM,TRUE,
Stem,241,2/14/2020,3:00 AM,TRUE,
Stem,241,2/14/2020,4:00 AM,TRUE,
Stem,241,2/14/2020,5:00 AM,TRUE,
Stem,241,2/14/2020,6:00 AM,TRUE,
Stem,241,2/14/2020,7:00 AM,TRUE,
Stem,241,2/14/2020,8:00 AM,FALSE,class
Stem,241,2/14/2020,9:00 AM,FALSE,event
Stem,241,2/14/2020,10:00 AM,TRUE,
Stem,241,2/14/2020,11:00 AM,FALSE,event
Stem,241,2/14/2020,12:00 PM,TRUE,
Stem,241,2/14/2020,1:00 PM,TRUE,
Stem,241,2/14/2020,2:00 PM,TRUE,
Stem,241,2/14/2020,3:00 PM,TRUE,
Stem,241,2/14/2020,4:00 PM,FALSE,event
Stem,241,2/14/2020,5:00 PM,TRUE,
Stem,241,2/14/2020,6:00 PM,FALSE,class
Stem,241,2/14/2020,7:00 PM,TRUE,
Stem,241,2/14/2020,8:00 PM,TRUE,
Stem,241,2/14/2020,9:00 PM,TRUE,
Stem,241,2/14/2020,10:00 PM,TRUE,
Stem,241,2/14/2020,11:00 PM,TRUE,
Stem,241,2/15/2020,12:00 AM,TRUE,
Stem,241,2/15/2020,1:00 AM,TRUE,
Stem,241,2/15/2020,2:00 AM,TRUE,
Stem,241,2/15/2020,3:00 AM,TRUE,
Stem,241,2/15/2020,4:00 AM,TRUE,
Stem,241,2/15/2020,5:00 AM,TRUE,
Stem,241,2/15/2020,6:00 AM,TRUE,
Stem,241,2/15/2020,7:00 AM,TRUE,
Stem,241,2/15/2020,8:00 AM,TRUE,
Stem,241,2/15/2020,9:00 AM,TRUE,
Stem,241,2/15/2020,10:00 AM,FALSE,event
Stem,241,2/15/2020,11:00 AM,TRUE,
Stem,241,2/15/2020,12:00 PM,TRUE,
Stem,241,2/15/2020,1:00 PM,TRUE,
Stem,241,2/15/2020,2:00 PM,TRUE,
Stem,241,2/15/2020,3:00 PM,FALSE,class
Stem,241,2/15/2020,4:00 PM,TRUE,
Stem,241,2/15/2020,5:00 PM,TRUE,
Stem,241,2/15/2020,6:00 PM,TRUE,
Stem,241,2/15/2020,7:00 PM,TRUE,
Stem,241,2/15/2020,8:00 PM,TRUE,
Stem,241,2/15/2020,9:00 PM,TRUE,
Stem,241,2/15/2020,10:00 PM,TRUE,
Stem,241,2/15/2020,11:00 PM,TRUE,
Stem,241,2/16/2020,12:00 AM,TRUE,
Stem,241,2/16/2020,1:00 AM,TRUE,
Stem,241,2/16/2020,2:00 AM,TRUE,
Stem,241,2/16/2020,3:00 AM,TRUE,
Stem,241,2/16/2020,4:00 AM,TRUE,
Stem,241,2/16/2020,5:00 AM,TRUE,
Stem,241,2/16/2020,6:00 AM,TRUE,
Stem,241,2/16/2020,7:00 AM,TRUE,
Stem,241,2/16/2020,8:00 AM,TRUE,
Stem,241,2/16/2020,9:00 AM,FALSE,event
Stem,241,2/16/2020,10:00 AM,TRUE,
Stem,241,2/16/2020,11:00 AM,TRUE,
Stem,241,2/16/2020,12:00 PM,FALSE,event
Stem,241,2/16/2020,1:00 PM,FALSE,event
Stem,241,2/16/2020,2:00 PM,TRUE,
Stem,241,2/16/2020,3:00 PM,TRUE,
Stem,241,2/16/2020,4:00 PM,TRUE,
Stem,241,2/16/2020,5:00 PM,TRUE,
Stem,241,2/16/2020,6:00 PM,FALSE,event
Stem,241,2/16/2020,7:00 PM,TRUE,
Stem,241,2/16/2020,8:00 PM,TRUE,
Stem,241,2/16/2020,9:00 PM,TRUE,
Stem,241,2/16/2020,10:00 PM,TRUE,
Stem,241,2/16/2020,11:00 PM,TRUE,
Stem,241,2/17/2020,12:00 AM,TRUE,
Stem,241,2/17/2020,1:00 AM,TRUE,
Stem,241,2/17/2020,2:00 AM,TRUE,
Stem,241,2/17/2020,3:00 AM,TRUE,
Stem,241,2/17/2020,4:00 AM,TRUE,
Stem,241,2/17/2020,5:00 AM,TRUE,
Stem,241,2/17/2020,6:00 AM,TRUE,
Stem,241,2/17/2020,7:00 AM,TRUE,
Stem,241,2/17/2020,8:00 AM,TRUE,
Stem,241,2/17/2020,9:00 AM,TRUE,
Stem,241,2/17/2020,10:00 AM,TRUE,
Stem,241,2/17/2020,11:00 AM,TRUE,
Stem,241,2/17/2020,12:00 PM,TRUE,
Stem,241,2/17/2020,1:00 PM,FALSE,class
Stem,241,2/17/2020,2:00 PM,TRUE,
Stem,241,2/17/2020,3:00 PM,TRUE,
Stem,241,2/17/2020,4:00 PM,TRUE,
Stem,241,2/17/2020,5:00 PM,TRUE,
Stem,241,2/17/2020,6:00 PM,FALSE,event
Stem,241,2/17/2020,7:00 PM,TRUE,
Stem,241,2/17/2020,8:00 PM,TRUE,
Stem,241,2/17/2020,9:00 PM,TRUE,
Stem,241,2/17/2020,10:00 PM,TRUE,
Stem,241,2/17/2020,11:00 PM,TRUE,
Stem,241,2/18/2020,12:00 AM,TRUE,
Stem,241,2/18/2020,1:00 AM,TRUE,
Stem,241,2/18/2020,2:00 AM,TRUE,
Stem,241,2/18/2020,3:00 AM,TRUE,
Stem,241,2/18/2020,4:00 AM,TRUE,
Stem,241,2/18/2020,5:00 AM,TRUE,
Stem,241,2/18/2020,6:00 AM,TRUE,
Stem,241,2/18/2020,7:00 AM,TRUE,
Stem,241,2/18/2020,8:00 AM,FALSE,class
Stem,241,2/18/2020,9:00 AM,TRUE,
Stem,241,2/18/2020,10:00 AM,TRUE,
Stem,241,2/18/2020,11:00 AM,TRUE,
Stem,241,2/18/2020,12:00 PM,TRUE,
Stem,241,2/18/2020,1:00 PM,TRUE,
Stem,241,2/18/2020,2:00 PM,TRUE,
Stem,241,2/18/2020,3:00 PM,TRUE,
Stem,241,2/18/2020,4:00 PM,TRUE,
Stem,241,2/18/2020,5:00 PM,TRUE,
Stem,241,2/18/2020,6:00 PM,TRUE,
Stem,241,2/18/2020,7:00 PM,TRUE,
Stem,241,2/18/2020,8:00 PM,TRUE,
Stem,241,2/18/2020,9:00 PM,TRUE,
Stem,241,2/18/2020,10:00 PM,TRUE,
Stem,241,2/18/2020,11:00 PM,TRUE,
Stem,241,2/19/2020,12:00 AM,TRUE,
Stem,241,2/19/2020,1:00 AM,TRUE,
Stem,241,2/19/2020,2:00 AM,TRUE,
Stem,241,2/19/2020,3:00 AM,TRUE,
Stem,241,2/19/2020,4:00 AM,TRUE,
Stem,241,2/19/2020,5:00 AM,TRUE,
Stem,241,2/19/2020,6:00 AM,TRUE,
Stem,241,2/19/2020,7:00 AM,TRUE,
Stem,241,2/19/2020,8:00 AM,TRUE,
Stem,241,2/19/2020,9:00 AM,FALSE,class
Stem,241,2/19/2020,10:00 AM,TRUE,
Stem,241,2/19/2020,11:00 AM,TRUE,
Stem,241,2/19/2020,12:00 PM,TRUE,
Stem,241,2/19/2020,1:00 PM,TRUE,
Stem,241,2/19/2020,2:00 PM,TRUE,
Stem,241,2/19/2020,3:00 PM,FALSE,class
Stem,241,2/19/2020,4:00 PM,TRUE,
Stem,241,2/19/2020,5:00 PM,TRUE,
Stem,241,2/19/2020,6:00 PM,TRUE,
Stem,241,2/19/2020,7:00 PM,TRUE,
Stem,241,2/19/2020,8:00 PM,TRUE,
Stem,241,2/19/2020,9:00 PM,TRUE,
Stem,241,2/19/2020,10:00 PM,TRUE,
Stem,241,2/19/2020,11:00 PM,TRUE,
Stem,241,2/20/2020,12:00 AM,TRUE,
Stem,241,2/20/2020,1:00 AM,TRUE,
Stem,241,2/20/2020,2:00 AM,TRUE,
Stem,241,2/20/2020,3:00 AM,TRUE,
Stem,241,2/20/2020,4:00 AM,TRUE,
Stem,241,2/20/2020,5:00 AM,TRUE,
Stem,241,2/20/2020,6:00 AM,TRUE,
Stem,241,2/20/2020,7:00 AM,TRUE,
Stem,241,2/20/2020,8:00 AM,FALSE,class
Stem,241,2/20/2020,9:00 AM,TRUE,
Stem,241,2/20/2020,10:00 AM,FALSE,class
Stem,241,2/20/2020,11:00 AM,TRUE,
Stem,241,2/20/2020,12:00 PM,TRUE,
Stem,241,2/20/2020,1:00 PM,FALSE,event
Stem,241,2/20/2020,2:00 PM,TRUE,
Stem,241,2/20/2020,3:00 PM,FALSE,event
Stem,241,2/20/2020,4:00 PM,FALSE,event
Stem,241,2/20/2020,5:00 PM,TRUE,
Stem,241,2/20/2020,6:00 PM,TRUE,
Stem,241,2/20/2020,7:00 PM,TRUE,
Stem,241,2/20/2020,8:00 PM,TRUE,
Stem,241,2/20/2020,9:00 PM,TRUE,
Stem,241,2/20/2020,10:00 PM,TRUE,
Stem,241,2/20/2020,11:00 PM,TRUE,
Brower Student Center,100,2/10/2020,12:00 AM,TRUE,
Brower Student Center,100,2/10/2020,1:00 AM,TRUE,
Brower Student Center,100,2/10/2020,2:00 AM,TRUE,
Brower Student Center,100,2/10/2020,3:00 AM,TRUE,
Brower Student Center,100,2/10/2020,4:00 AM,TRUE,
Brower Student Center,100,2/10/2020,5:00 AM,TRUE,
Brower Student Center,100,2/10/2020,6:00 AM,TRUE,
Brower Student Center,100,2/10/2020,7:00 AM,TRUE,
Brower Student Center,100,2/10/2020,8:00 AM,FALSE,event
Brower Student Center,100,2/10/2020,9:00 AM,FALSE,class
Brower Student Center,100,2/10/2020,10:00 AM,TRUE,
Brower Student Center,100,2/10/2020,11:00 AM,TRUE,
Brower Student Center,100,2/10/2020,12:00 PM,FALSE,event
Brower Student Center,100,2/10/2020,1:00 PM,FALSE,class
Brower Student Center,100,2/10/2020,2:00 PM,TRUE,
Brower Student Center,100,2/10/2020,3:00 PM,FALSE,class
Brower Student Center,100,2/10/2020,4:00 PM,TRUE,
Brower Student Center,100,2/10/2020,5:00 PM,TRUE,
Brower Student Center,100,2/10/2020,6:00 PM,TRUE,
Brower Student Center,100,2/10/2020,7:00 PM,TRUE,
Brower Student Center,100,2/10/2020,8:00 PM,TRUE,
Brower Student Center,100,2/10/2020,9:00 PM,TRUE,
Brower Student Center,100,2/10/2020,10:00 PM,TRUE,
Brower Student Center,100,2/10/2020,11:00 PM,TRUE,
Brower Student Center,100,2/11/2020,12:00 AM,TRUE,
Brower Student Center,100,2/11/2020,1:00 AM,TRUE,
Brower Student Center,100,2/11/2020,2:00 AM,TRUE,
Brower Student Center,100,2/11/2020,3:00 AM,TRUE,
Brower Student Center,100,2/11/2020,4:00 AM,TRUE,
Brower Student Center,100,2/11/2020,5:00 AM,TRUE,
Brower Student Center,100,2/11/2020,6:00 AM,TRUE,
Brower Student Center,100,2/11/2020,7:00 AM,TRUE,
Brower Student Center,100,2/11/2020,8:00 AM,TRUE,
Brower Student Center,100,2/11/2020,9:00 AM,TRUE,
Brower Student Center,100,2/11/2020,10:00 AM,FALSE,class
Brower Student Center,100,2/11/2020,11:00 AM,TRUE,
Brower Student Center,100,2/11/2020,12:00 PM,TRUE,
Brower Student Center,100,2/11/2020,1:00 PM,TRUE,
Brower Student Center,100,2/11/2020,2:00 PM,FALSE,event
Brower Student Center,100,2/11/2020,3:00 PM,TRUE,
Brower Student Center,100,2/11/2020,4:00 PM,TRUE,
Brower Student Center,100,2/11/2020,5:00 PM,TRUE,
Brower Student Center,100,2/11/2020,6:00 PM,TRUE,
Brower Student Center,100,2/11/2020,7:00 PM,TRUE,
Brower Student Center,100,2/11/2020,8:00 PM,TRUE,
Brower Student Center,100,2/11/2020,9:00 PM,TRUE,
Brower Student Center,100,2/11/2020,10:00 PM,TRUE,
Brower Student Center,100,2/11/2020,11:00 PM,TRUE,
Brower Student Center,100,2/12/2020,12:00 AM,TRUE,
Brower Student Center,100,2/12/2020,1:00 AM,TRUE,
Brower Student Center,100,2/12/2020,2:00 AM,TRUE,
Brower Student Center,100,2/12/2020,3:00 AM,TRUE,
Brower Student Center,100,2/12/2020,4:00 AM,TRUE,
Brower Student Center,100,2/12/2020,5:00 AM,TRUE,
Brower Student Center,100,2/12/2020,6:00 AM,TRUE,
Brower Student Center,100,2/12/2020,7:00 AM,TRUE,
Brower Student Center,100,2/12/2020,8:00 AM,TRUE,
Brower Student Center,100,2/12/2020,9:00 AM,TRUE,
Brower Student Center,100,2/12/2020,10:00 AM,FALSE,event
Brower Student Center,100,2/12/2020,11:00 AM,TRUE,
Brower Student Center,100,2/12/2020,12:00 PM,TRUE,
Brower Student Center,100,2/12/2020,1:00 PM,TRUE,
Brower Student Center,100,2/12/2020,2:00 PM,TRUE,
Brower Student Center,100,2/12/2020,3:00 PM,TRUE,
Brower Student Center,100,2/12/2020,4:00 PM,TRUE,
Brower Student Center,100,2/12/2020,5:00 PM,FALSE,event
Brower Student Center,100,2/12/2020,6:00 PM,TRUE,
Brower Student Center,100,2/12/2020,7:00 PM,TRUE,
Brower Student Center,100,2/12/2020,8:00 PM,TRUE,
Brower Student Center,100,2/12/2020,9:00 PM,TRUE,
Brower Student Center,100,2/12/2020,10:00 PM,TRUE,
Brower Student Center,100,2/12/2020,11:00 PM,TRUE,
Brower Student Center,100,2/13/2020,12:00 AM,TRUE,
Brower Student Center,100,2/13/2020,1:00 AM,TRUE,
Brower Student Center,100,2/13/2020,2:00 AM,TRUE,
Brower Student Center,100,2/13/2020,3:00 AM,TRUE,
Brower Student Center,100,2/13/2020,4:00 AM,TRUE,
Brower Student Center,100,2/13/2020,5:00 AM,TRUE,
Brower Student Center,100,2/13/2020,6:00 AM,TRUE,
Brower Student Center,100,2/13/2020,7:00 AM,TRUE,
Brower Student Center,100,2/13/2020,8:00 AM,TRUE,
Brower Student Center,100,2/13/2020,9:00 AM,TRUE,
Brower Student Center,100,2/13/2020,10:00 AM,TRUE,
Brower Student Center,100,2/13/2020,11:00 AM,FALSE,class
Brower Student Center,100,2/13/2020,12:00 PM,TRUE,
Brower Student Center,100,2/13/2020,1:00 PM,TRUE,
Brower Student Center,100,2/13/2020,2:00 PM,TRUE,
Brower Student Center,100,2/13/2020,3:00 PM,FALSE,class
Brower Student Center,100,2/13/2020,4:00 PM,TRUE,
Brower Student Center,100,2/13/2020,5:00 PM,TRUE,
Brower Student Center,100,2/13/2020,6:00 PM,TRUE,
Brower Student Center,100,2/13/2020,7:00 PM,TRUE,
Brower Student Center,100,2/13/2020,8:00 PM,TRUE,
Brower Student Center,100,2/13/2020,9:00 PM,TRUE,
Brower Student Center,100,2/13/2020,10:00 PM,TRUE,
Brower Student Center,100,2/13/2020,11:00 PM,TRUE,
Brower Student Center,100,2/14/2020,12:00 AM,TRUE,
Brower Student Center,100,2/14/2020,1:00 AM,TRUE,
Brower Student Center,100,2/14/2020,2:00 AM,TRUE,
Brower Student Center,100,2/14/2020,3:00 AM,TRUE,
Brower Student Center,100,2/14/2020,4:00 AM,TRUE,
Brower Student Center,100,2/14/2020,5:00 AM,TRUE,
Brower Student Center,100,2/14/2020,6:00 AM,TRUE,
